-3.9254
-3.9793
-3.9254
-3.8715
-3.9254
-3.8715
-3.8715
-3.8715
-3.8715
-3.8715
-3.8548
-3.838
-3.8548
-3.838
-3.7758
-3.7135
-3.7758
-3.838
-3.7758
-3.8045
-3.759
-3.6441
-3.6441
-3.4501
-3.3209
-3.3149
-3.3149
-3.3209
-3.3209
-3.3209
-3.3209
-3.3149
-3.3209
-3.3209
-3.3149
-3.3209
-3.3149
-3.3209
-3.4501
-3.4501
-3.4501
-3.3209
-3.255
-3.255
-3.1808
-3.1808
-3.1808
-3.1808
-3.1808
-3.255
-3.3209
-3.3209
-3.3209
-3.255
-3.255
-3.4454
-3.4454
-3.4454
-3.5339
-3.5339
-3.7782
-3.7782
-3.5603
-3.5938
-3.5974
-3.7782
-3.5974
-3.5974
-3.4394
-3.4023
-3.4394
-3.4394
-3.4023
-3.4394
-3.5974
-3.4394
-3.5974
-3.5974
-3.4394
-3.5974
-3.4394
-3.5974
-3.5974
-3.8069
-3.8069
-3.8069
-3.8069
-3.8069
-3.5974
-3.5974
-3.4394
-3.4394
-3.4023
-3.4023
-3.4023
-3.3209
-3.2083
-3.1257
-3.0994
-3.0778
-2.8432
-2.8432
-2.5523
-2.3584
-2.0375
-1.7873
-1.7167
-1.6844
-1.4797
-1.4521
-1.1684
-0.9338
-0.577
-0.1185
0.4932
1.1337
1.6413
2.0459
2.0459
2.253
2.4338
2.8181
3.5483
4.1612
4.615
5.004
5.4338
6.115
6.5448
6.5448
6.6082
6.6896
7.0056
7.0056
7.0056
7.4234
7.615
7.615
7.615
7.7323
7.7898
7.7898
7.7898
7.8676
8.0244
8.0244
8.0244
8.1597
8.1597
8.1597
8.0244
8.0244
8.1597
8.1597
8.0244
7.8377
7.8377
7.8484
7.8484
8.0244
8.0244
7.8484
7.7431
7.8484
7.8484
7.8484
7.9574
8.1393
8.1597
8.2303
8.2303
8.2303
8.2303
8.3141
8.4255
8.3141
8.3141
8.3141
8.4255
8.3141
8.3141
8.4255
8.5392
8.5392
8.4255
8.4255
8.4255
8.4255
8.5392
8.3979
8.3979
8.3979
8.3979
8.3979
8.3979
8.3979
8.3979
8.3979
8.2567
8.2004
8.1597
8.1597
8.1597
8.0962
7.6054
7.1337
6.9697
6.6716
6.4657
6.4071
6.4071
6.0839
5.6026
5.1968
4.9478
4.5539
4.0571
3.8093
3.6716
3.5902
2.9378
2.2159
1.9621
1.9621
1.9621
1.9346
1.9142
1.7382
1.5275
1.3372
0.9601
0.6441
0.2729
-0.0982
-0.2729
-0.4477
-0.2729
-0.4477
-0.4561
-0.4645
-0.4561
-0.4477
-0.2729
-0.0982
0.2729
0.6441
1.0212
1.3983
1.0212
0.6441
